Date,Close,VWAP,regime,vwap_signal,hmm_signal,equity
2007-04-12,23843.909407878957,23222.688685356607,HV_BULL,1.0,1.0,1.0500012707813056
2007-04-13,23819.061974045148,23300.53480646948,HV_BULL,1.0,1.0,1.0487495776605418
2007-04-16,24365.784148457256,23420.82845939139,HV_BULL,1.0,1.0,1.0728216695899864
2007-04-17,24560.41081946736,23531.15813524416,HV_BULL,1.0,1.0,1.081391051509633
2007-04-18,24462.119775485346,23621.884065214406,HV_BULL,1.0,1.0,1.0770633121983084
2007-04-19,24497.46666413186,23680.503163919802,LV_BULL,1.0,1.0,1.07861963018346
2007-04-20,24434.86411960741,23731.262225481638,LV_BULL,1.0,1.0,1.0758632499279304
2007-04-23,24093.01180752775,23760.51007204119,LV_BULL,1.0,1.0,1.0608115460318455
2007-04-24,24024.27716030465,23792.955224842306,LV_BULL,1.0,1.0,1.0577851702524625
2007-04-25,24476.116556214773,23838.017116150066,LV_BULL,1.0,1.0,1.0776795882672228
2007-04-26,24452.540880581637,23919.57741801704,LV_BULL,1.0,1.0,1.0766415549521302
2007-04-27,24399.61452135193,23986.500585364498,LV_BULL,1.0,1.0,1.074311215623497
2007-04-30,24311.806952466814,24043.25501569263,LV_BULL,1.0,1.0,1.0704450620829415
2007-05-01,24117.78870948333,24086.020020844375,LV_BULL,1.0,1.0,1.0619024691542573
2007-05-02,24326.513475361287,24126.664171209963,LV_BULL,1.0,1.0,1.0710925879885058
2007-05-03,24661.46534835422,24173.7918726011,LV_BULL,1.0,1.0,1.0858404666296013
2007-05-04,24854.50922866892,24221.637326790882,LV_BULL,1.0,1.0,1.094340158522196
2007-05-07,24937.84718908636,24266.505393640196,LV_BULL,1.0,1.0,1.0980095159001697
2007-05-08,24923.30874456771,24322.018045361503,LV_BULL,1.0,1.0,1.0973693904592354
2007-05-09,24815.023785820165,24394.05078498141,LV_BULL,1.0,1.0,1.092601620642052
2007-05-10,24582.06483407209,24457.014412968376,LV_BULL,1.0,1.0,1.0823444743898503
2007-05-11,24850.03696073576,24496.725587014305,LV_BULL,1.0,1.0,1.0941432452637645
2007-05-14,24686.168470406417,24518.187460157966,LV_BULL,1.0,1.0,1.0869281412343936
2007-05-15,25069.94498704847,24544.915601002333,LV_BULL,1.0,1.0,1.1038257613078861
2007-05-16,25293.80204882489,24585.2245436364,LV_BULL,1.0,1.0,1.1136821527665495
2007-05-17,25291.3986789531,24627.517336803325,LV_BULL,1.0,1.0,1.1135763327665533
2007-05-18,25642.623605391364,24674.998367453984,LV_BULL,1.0,1.0,1.129040711408641
2007-05-21,25657.34035815696,24743.372359353576,LV_BULL,1.0,1.0,1.1296886877338324
2007-05-22,25528.882657301525,24809.186562876155,LV_BULL,1.0,1.0,1.1240327152330605
2007-05-23,25643.03769381591,24867.8504066905,LV_BULL,1.0,1.0,1.1290589436572838
2007-05-24,25265.321274362737,24908.80317987124,LV_BULL,1.0,1.0,1.1124281487162984
2007-05-25,25294.14628426185,24954.06489807599,LV_BULL,1.0,1.0,1.1136973093990614
2007-05-29,25404.159096921183,25001.05958642985,LV_BULL,1.0,1.0,1.1185411563540524
2007-05-30,25828.81447555832,25093.05578452544,LV_BULL,1.0,1.0,1.1372386663350191
2007-05-31,25680.19206494315,25161.599990144485,LV_BULL,1.0,1.0,1.1306948448136933
2007-06-01,25719.530569578004,25219.614774923575,LV_BULL,1.0,1.0,1.1324269130272342
2007-06-04,25863.775741164653,25267.51742494702,LV_BULL,1.0,1.0,1.1387780053979544
2007-06-05,25858.420875085158,25314.561644962254,LV_BULL,1.0,1.0,1.138542231481021
2007-06-06,25683.95677403025,25355.64880411968,LV_BULL,1.0,1.0,1.1308606043666687
2007-06-07,25523.852632478272,25394.480656890944,LV_BULL,1.0,1.0,1.1238112440258918
2007-06-08,25860.639900967235,25451.026376086545,LV_BULL,1.0,1.0,1.1386399348439487
2007-06-11,26137.257639672363,25505.2771227941,LV_BULL,1.0,1.0,1.1508193706654153
2007-06-12,25595.18262959619,25560.55675430075,LV_BULL,1.0,1.0,1.1269518926556936
2007-06-13,25809.539471578453,25603.86814864144,LV_BULL,1.0,1.0,1.1363899909209616
2007-06-14,26019.72945347255,25644.930141393776,LV_BULL,1.0,1.0,1.145644622987502
2007-06-15,26250.84809920464,25703.443399279855,LV_BULL,1.0,1.0,1.1558207408533157
2007-06-18,26141.73684179817,25731.92868250171,LV_BULL,1.0,1.0,1.1510165892352655
2007-06-19,26039.35414628514,25754.95268151079,LV_BULL,1.0,1.0,1.1465086951462353
2007-06-20,25767.702238502177,25764.584851244777,LV_BULL,1.0,1.0,1.1345479040845008
2007-06-21,25995.626203775995,25784.804126252617,LV_BULL,1.0,1.0,1.1445833606688154
2007-06-22,25188.27576166142,25779.62800935242,LV_BULL,-1.0,-1.0,1.1090358468282475
2007-06-25,24948.642722584627,25760.356123666672,LV_BULL,-1.0,-1.0,1.1192541413488464
2007-06-26,24982.112505432226,25734.840519228626,LV_BULL,-1.0,-1.0,1.117752609041908
2007-06-27,25403.571429989937,25713.304274223206,LV_BULL,-1.0,-1.0,1.0988956443866593
2007-06-28,25516.224620495246,25704.04701316857,LV_BULL,-1.0,-1.0,1.0940225461014945
2007-06-29,25340.27262745646,25686.700576790117,LV_BULL,-1.0,-1.0,1.1015665872078464
2007-07-02,25544.45957897781,25673.31911353709,LV_BULL,-1.0,-1.0,1.0926903794950675
2007-07-03,25504.042717819,25661.806345505927,LV_BULL,-1.0,-1.0,1.0944192520602152
2007-07-05,25476.63948239944,25648.122445985926,LV_BULL,-1.0,-1.0,1.095595168707773
2007-07-06,25490.482898406357,25648.96378154726,LV_BULL,-1.0,-1.0,1.0949998476605813
2007-07-09,25934.51982201342,25654.225877531902,LV_BULL,1.0,1.0,1.0759252634071852
2007-07-10,25673.28204016057,25645.428552141573,LV_BULL,1.0,1.0,1.064764717048139
2007-07-11,25836.10753285569,25645.537733977802,LV_BULL,1.0,1.0,1.0715176845645842
2007-07-12,26243.50516255804,25660.378750287804,LV_BULL,1.0,1.0,1.0884139513230588
2007-07-13,26459.3339107774,25670.237839672733,LV_BULL,1.0,1.0,1.0973651573149203
2007-07-16,26447.782084780043,25673.40729906084,LV_BULL,1.0,1.0,1.0968860609251316
2007-07-17,26284.71564660442,25686.27941319118,LV_BULL,1.0,1.0,1.0901231005201273
2007-07-18,26289.06194691545,25704.115422452447,LV_BULL,1.0,1.0,1.0903033574585912
2007-07-19,26707.25749335017,25759.330776094113,LV_BULL,1.0,1.0,1.1076474532377676
2007-07-20,26146.21826818168,25787.949994942024,LV_BULL,1.0,1.0,1.0843791087033616
2007-07-23,26407.734242434773,25839.19775824935,LV_BULL,1.0,1.0,1.0952251307232024
2007-07-24,25719.418879399844,25890.557052669697,LV_BEAR,-1.0,-1.0,1.0666781801768985
2007-07-25,25780.679838307904,25931.78085721461,LV_BEAR,-1.0,-1.0,1.063817461146403
2007-07-26,24870.1295178985,25910.920894792624,LV_BEAR,-1.0,-1.0,1.1013905327713271
2007-07-27,24617.651679608403,25843.561647280836,LV_BEAR,-1.0,-1.0,1.112571684868953
2007-07-30,24845.914713184284,25790.513446395893,LV_BEAR,-1.0,-1.0,1.102255551097787
2007-07-31,24770.340737277867,25732.24118395401,LV_BEAR,-1.0,-1.0,1.1056082887781256
2007-08-01,25087.62110631937,25660.41871616104,LV_BEAR,-1.0,-1.0,1.0914466827833014
2007-08-02,24902.740490226668,25641.068528209453,LV_BEAR,-1.0,-1.0,1.099489985665235
2007-08-03,24142.44521956084,25565.842670374434,LV_BEAR,-1.0,-1.0,1.1330580596920188
2007-08-06,24894.946879063544,25504.749560345215,HV_BULL,-1.0,0.0,1.097741501552318
2007-08-07,25016.17168773873,25470.024326589664,HV_BULL,-1.0,0.0,1.0975768403270851
2007-08-08,25488.91018217715,25454.91610696483,HV_BULL,1.0,1.0,1.0975768403270851
2007-08-09,24517.32112665653,25396.829744702638,LV_BEAR,-1.0,-1.0,1.0555746502127166
2007-08-10,24658.627130878165,25324.71135772223,LV_BEAR,-1.0,-1.0,1.0491741550701081
2007-08-13,24692.49432561019,25265.513935363833,LV_BEAR,-1.0,-1.0,1.0477331751960473
2007-08-14,24551.27514198873,25200.87067004038,LV_BEAR,-1.0,-1.0,1.0537252803962434
2007-08-15,24193.664990076457,25116.215886708353,LV_BEAR,-1.0,-1.0,1.0690736830929262
2007-08-16,24073.69143487497,24983.46911273716,LV_BEAR,-1.0,-1.0,1.0743750944576622
2007-08-17,24682.69724600616,24899.20160004312,HV_BULL,-1.0,0.0,1.0471960190080423
2007-08-20,24406.69924368,24825.608583722886,HV_BULL,-1.0,0.0,1.0470389396051911
2007-08-21,24129.3108126781,24752.545338330052,HV_BULL,-1.0,0.0,1.0470389396051911
2007-08-22,24599.43945385728,24686.977413521163,HV_BULL,-1.0,0.0,1.0470389396051911
2007-08-23,24646.78829295412,24662.036487200694,HV_BULL,-1.0,0.0,1.0470389396051911
2007-08-24,25053.81984699705,24668.880510745435,HV_BULL,1.0,1.0,1.0470389396051911
2007-08-27,24665.206887766755,24669.08236022981,LV_BEAR,-1.0,-1.0,1.0306411307280186
2007-08-28,23918.7384813518,24642.14422296872,LV_BEAR,-1.0,-1.0,1.0615232860203427
2007-08-29,24353.77452629004,24596.37265731351,LV_BEAR,-1.0,-1.0,1.042216210426863
2007-08-30,24010.22881669969,24565.114839089572,LV_BEAR,-1.0,-1.0,1.0569181987026905
2007-08-31,24331.1556358812,24564.72698461968,HV_BULL,-1.0,0.0,1.0427911615039118
2007-09-04,24450.870424126995,24553.86165530832,HV_BULL,-1.0,0.0,1.0426347428296863
2007-09-05,24425.350583315667,24525.61017680086,HV_BULL,-1.0,0.0,1.0426347428296863
2007-09-06,24277.43303045138,24456.578428940098,HV_BULL,-1.0,0.0,1.0426347428296863
2007-09-07,23586.737259088968,24389.438096720434,LV_BEAR,-1.0,-1.0,1.0426347428296863
2007-09-10,23575.61261380598,24333.410947934615,LV_BEAR,-1.0,-1.0,1.0429701045554884
2007-09-11,23687.65424401608,24282.271302621903,HV_BULL,-1.0,0.0,1.0380134541095796
2007-09-12,23702.012739352525,24235.54755302048,HV_BULL,-1.0,0.0,1.0378577520914631
2007-09-13,23796.47601878241,24215.125308018803,HV_BULL,-1.0,0.0,1.0378577520914631
2007-09-14,23937.907331446044,24219.1502162206,HV_BULL,-1.0,0.0,1.0378577520914631
2007-09-17,23769.956638122887,24187.68752878617,HV_BULL,-1.0,0.0,1.0378577520914631
2007-09-18,24713.166706115982,24183.726435881137,HV_BULL,1.0,1.0,1.0378577520914631
2007-09-19,24840.90476598432,24219.47962832658,HV_BULL,1.0,1.0,1.0430665796146845
2007-09-20,24488.796806190432,24227.369318283567,HV_BULL,1.0,1.0,1.0282816090696407
2007-09-21,24615.59298437468,24233.658080644323,HV_BULL,1.0,1.0,1.0336057652198614
2007-09-24,24402.22566680644,24215.237336273578,HV_BULL,1.0,1.0,1.024646497422087
2007-09-25,24486.62000509518,24199.24610247102,HV_BULL,1.0,1.0,1.028190205455549
2007-09-26,24737.393722511897,24220.024406708922,HV_BULL,1.0,1.0,1.0387201634481136
2007-09-27,24415.954597776457,24233.287876011258,HV_BULL,1.0,1.0,1.0252229735691343
2007-09-28,24495.465223473468,24249.01627879933,HV_BULL,1.0,1.0,1.028561615102931
2007-10-01,24792.162958022345,24275.525183260874,HV_BULL,1.0,1.0,1.0410199170074215
2007-10-02,24538.00539889585,24287.94233480285,HV_BULL,1.0,1.0,1.0303478719116927
2007-10-03,24381.500676515378,24282.667341594613,HV_BULL,1.0,1.0,1.0237762575922948
2007-10-04,24390.153686444814,24284.22555034078,HV_BULL,1.0,1.0,1.0241395964302116
2007-10-05,24843.81415186137,24332.05435160067,HV_BULL,1.0,1.0,1.0431887443749523
2007-10-08,24407.482636727596,24374.15929920577,LV_BEAR,1.0,0.0,1.0248672369517646
2007-10-09,24506.892020276213,24420.166005141695,HV_BULL,1.0,1.0,1.0247135068662219
2007-10-10,24702.693862010117,24458.078475728464,HV_BULL,1.0,1.0,1.03274691682459
2007-10-11,24532.90569392941,24501.45191539366,LV_BEAR,1.0,0.0,1.0256485732966272
2007-10-12,24451.01961277985,24522.85094803607,LV_BEAR,-1.0,-1.0,1.0254947260106326
2007-10-15,24052.51825404703,24537.902777126048,LV_BEAR,-1.0,-1.0,1.04205435785225
2007-10-16,23765.928514527324,24514.37172741452,LV_BEAR,-1.0,-1.0,1.054470608152029
2007-10-17,23409.261851455733,24419.700108189874,LV_BEAR,-1.0,-1.0,1.0702955532151583
2007-10-18,23694.444538081218,24361.015943875933,LV_BEAR,-1.0,-1.0,1.0572567071684076
2007-10-19,22876.866458225933,24238.84763260472,LV_BEAR,-1.0,-1.0,1.0937374065649113
2007-10-22,22717.15857234644,24152.66371935721,LV_BEAR,-1.0,-1.0,1.1013730016420942
2007-10-23,22657.403263525623,24064.01815970386,LV_BEAR,-1.0,-1.0,1.1042700577871418
2007-10-24,22574.21897706632,23952.109378110017,LV_BEAR,-1.0,-1.0,1.1083242698143105
2007-10-25,22429.99316897868,23830.305320899355,LV_BEAR,-1.0,-1.0,1.1154053105182884
2007-10-26,22627.03312891344,23720.967303313173,LV_BEAR,-1.0,-1.0,1.1056068493221654
2007-10-29,22427.789092538653,23610.517690941804,LV_BEAR,-1.0,-1.0,1.1153423533119073
2007-10-30,22221.960572866697,23497.213657803088,LV_BEAR,-1.0,-1.0,1.1255782827012202
2007-10-31,22358.55272304951,23387.152515660342,LV_BEAR,-1.0,-1.0,1.1186596691374393
2007-11-01,21939.39019393953,23282.16975469631,LV_BEAR,-1.0,-1.0,1.1396315192360187
2007-11-02,22016.291950972776,23154.85395224582,LV_BEAR,-1.0,-1.0,1.135636892884739
2007-11-05,21970.40029913142,23055.216937898014,LV_BEAR,-1.0,-1.0,1.1380040604814678
2007-11-06,22286.437468070133,22952.885921233723,HV_BULL,-1.0,0.0,1.121634236690431
2007-11-07,21692.80126310053,22832.415489548475,LV_BEAR,-1.0,-1.0,1.1214659915549274
2007-11-08,21246.57850009101,22672.36435459582,LV_BEAR,-1.0,-1.0,1.1443664222792038
2007-11-09,20940.680017317543,22497.980063463474,LV_BEAR,-1.0,-1.0,1.160842484639579
2007-11-12,20733.30147305837,22324.45611886333,LV_BEAR,-1.0,-1.0,1.1723384735176707
2007-11-13,21521.507081909054,22227.730731373566,HV_BULL,-1.0,0.0,1.1277703780072277
2007-11-14,21386.985395723063,22123.084122421835,HV_BULL,-1.0,0.0,1.1276012124505266
2007-11-15,21154.419693260614,22018.765284202153,HV_BULL,-1.0,0.0,1.1276012124505266
2007-11-16,21503.1122422171,21911.827670366773,HV_BULL,-1.0,0.0,1.1276012124505266
2007-11-19,21136.18262837705,21846.853788670815,LV_BEAR,-1.0,-1.0,1.1276012124505266
2007-11-20,21064.11531590202,21779.51211822138,LV_BEAR,-1.0,-1.0,1.1312768152079915
2007-11-21,20624.61620984167,21690.90763597912,LV_BEAR,-1.0,-1.0,1.1548807093917344
2007-11-23,21371.17947531388,21640.66915371092,HV_BULL,-1.0,0.0,1.113076706599046
2007-11-26,20504.087973053232,21552.789986417953,LV_BEAR,-1.0,-1.0,1.112909745093056
2007-11-27,21025.795836599795,21472.15507212213,HV_BEAR,-1.0,0.0,1.0844258327094323
2007-11-28,21787.291272356004,21443.67195845646,HV_BEAR,1.0,0.0,1.084263168834526
2007-11-29,22091.99046536224,21419.590596391085,HV_BEAR,1.0,0.0,1.084263168834526
2007-11-30,22278.529946006154,21423.92052679479,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-03,22104.213635248507,21427.446469525246,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-04,21815.63840416958,21414.647589921835,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-05,22482.28774118474,21408.169953912504,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-06,22998.50207888505,21460.37724568892,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-07,23341.013827327188,21529.550205094936,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-10,23613.484389732403,21638.441063995142,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-11,22755.018849902925,21753.391237162192,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-12,23076.88041056075,21846.706491828154,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-13,23088.928312720847,21933.37913240786,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-14,22383.818243079226,22001.153807221588,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-17,22156.28723761777,22049.62431597952,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-18,22475.986820760525,22112.363512099735,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-19,22570.264385492374,22187.343285334722,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-20,22914.55588018991,22294.98621730274,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-21,23388.68370107787,22384.090649901937,HV_BEAR,1.0,0.0,1.084263168834526
2007-12-24,23683.44752050033,22499.022514117285,HV_BULL,1.0,1.0,1.084263168834526
2007-12-26,23603.556025077865,22617.451341151154,HV_BULL,1.0,1.0,1.080442978830938
2007-12-27,23559.84899379241,22742.05898984275,HV_BULL,1.0,1.0,1.0784423076173402
2007-12-28,23581.13707718254,22814.935475182796,HV_BULL,1.0,1.0,1.0794167607974963
2007-12-31,23474.33700169577,22884.144392120044,HV_BULL,1.0,1.0,1.0745280316765242
2008-01-02,23131.16279719339,22942.285664549094,LV_BEAR,1.0,0.0,1.0588193749225778
2008-01-03,22854.5680563479,22987.63188142539,LV_BEAR,-1.0,-1.0,1.0586605520163395
2008-01-04,22349.09954972522,22986.830297904253,LV_BEAR,-1.0,-1.0,1.0819158715871342
2008-01-07,22387.130302780017,22955.761717698035,LV_BEAR,-1.0,-1.0,1.0800748097024329
2008-01-08,21672.82077322904,22878.8494437013,LV_BEAR,-1.0,-1.0,1.1145369189037448
2008-01-09,22147.13731528976,22788.24320739286,HV_BULL,-1.0,0.0,1.090144925683073
2008-01-10,22481.07279500822,22748.414686486845,HV_BULL,-1.0,0.0,1.0899814039442206
2008-01-11,22136.253718935222,22695.833238119052,HV_BULL,-1.0,0.0,1.0899814039442206
2008-01-14,22521.10728804158,22662.09403007808,HV_BULL,-1.0,0.0,1.0899814039442206
2008-01-15,22027.304149479547,22635.06177462455,LV_BEAR,-1.0,-1.0,1.0899814039442206
2008-01-16,22021.82257177552,22613.54141416533,LV_BEAR,-1.0,-1.0,1.0900891527163927
2008-01-17,21233.899226166057,22540.952560325597,LV_BEAR,-1.0,-1.0,1.1290916780260694
2008-01-18,21445.907812730387,22474.048261809185,LV_BEAR,-1.0,-1.0,1.1178183302433469
2008-01-22,21121.301938408804,22366.056226111552,LV_BEAR,-1.0,-1.0,1.1347376604759398
2008-01-23,21669.06155064642,22288.316261600252,HV_BULL,-1.0,0.0,1.1053093864658319
2008-01-24,21960.402627345527,22226.841585009373,HV_BULL,-1.0,0.0,1.1051435900578621
2008-01-25,21444.634080816333,22163.52307560127,HV_BULL,-1.0,0.0,1.1051435900578621
2008-01-28,21760.952064773806,22098.1827228816,HV_BULL,-1.0,0.0,1.1051435900578621
2008-01-29,21948.95612635435,22050.01981644147,HV_BULL,-1.0,0.0,1.1051435900578621
2008-01-30,21857.934716512427,21997.567746334415,HV_BULL,-1.0,0.0,1.1051435900578621
2008-01-31,22178.59793763417,21950.864960637824,HV_BULL,1.0,1.0,1.1051435900578621
2008-02-01,22491.81949880221,21932.008429978156,HV_BULL,1.0,1.0,1.1205854237235309
2008-02-04,21888.69868351743,21918.825316514696,LV_BEAR,-1.0,-1.0,1.0905367922916287
2008-02-05,21070.10476222456,21868.72494842304,LV_BEAR,-1.0,-1.0,1.1309935445428738
2008-02-06,20991.72874224318,21832.861224827113,LV_BEAR,-1.0,-1.0,1.135200584500493
2008-02-07,21202.863351426444,21795.654572583455,LV_BEAR,-1.0,-1.0,1.1237827477564997
2008-02-08,20937.766784521154,21736.522343213845,LV_BEAR,-1.0,-1.0,1.1378332532679452
2008-02-11,21078.02741181777,21673.594405358133,HV_BULL,-1.0,0.0,1.1302109883194076
2008-02-12,21234.669377984294,21618.490342652414,HV_BULL,-1.0,0.0,1.1300414566711596
2008-02-13,21668.219506336434,21582.91650357259,HV_BULL,1.0,1.0,1.1300414566711596
2008-02-14,21487.364154960764,21557.28454129873,HV_BULL,-1.0,0.0,1.120439978219981
2008-02-15,21764.912523335915,21567.01488548321,HV_BULL,1.0,1.0,1.120271912223248
2008-02-19,21665.92463282961,21581.027043081966,HV_BULL,1.0,1.0,1.1150088197900758
2008-02-20,21774.6843207619,21614.29108023197,HV_BULL,1.0,1.0,1.1206059966166935
2008-02-21,21214.090938550788,21607.645686905627,LV_BEAR,-1.0,-1.0,1.0917557824636268
2008-02-22,21323.25148422207,21574.87313674917,HV_BULL,-1.0,0.0,1.0858104492766236
2008-02-25,21773.294518838364,21575.299682015586,HV_BULL,1.0,1.0,1.0856475777092323
2008-02-26,22008.405365228133,21586.32976973355,HV_BULL,1.0,1.0,1.0972076933357615
2008-02-27,22004.12544398076,21586.242962740223,HV_BULL,1.0,1.0,1.096994322015052
2008-02-28,21880.510832860866,21586.506069029627,HV_BULL,1.0,1.0,1.090831635528745
2008-02-29,21158.06573928324,21548.121247426723,LV_BEAR,-1.0,-1.0,1.054814836422599
2008-03-03,21077.32468891921,21479.987751675522,LV_BEAR,-1.0,-1.0,1.0585236586894233
2008-03-04,20932.047910963407,21421.733121294004,LV_BEAR,-1.0,-1.0,1.0658195991749457
2008-03-05,20971.67213826844,21397.759236042344,LV_BEAR,-1.0,-1.0,1.0638020097711993
2008-03-06,20531.620109672007,21361.92165891623,LV_BEAR,-1.0,-1.0,1.0861239414387536
2008-03-07,20218.32829672156,21314.036693413087,LV_BEAR,-1.0,-1.0,1.1026970972289258
2008-03-10,19706.441192236645,21251.432338776798,LV_BEAR,-1.0,-1.0,1.1306151533580255
2008-03-11,20647.6957900642,21201.332065345952,HV_BULL,-1.0,0.0,1.0766126725909253
2008-03-12,20390.31250208575,21159.37465661178,HV_BULL,-1.0,0.0,1.0764511806900368
2008-03-13,20711.730590477662,21110.884889219527,HV_BULL,-1.0,0.0,1.0764511806900368
2008-03-14,20097.815505046823,21045.505877642754,LV_BEAR,-1.0,-1.0,1.0764511806900368
2008-03-17,19945.706336405085,20937.558861870242,LV_BEAR,-1.0,-1.0,1.0844367722859702
2008-03-18,21174.38832427285,20898.712988444626,HV_BEAR,1.0,0.0,1.0176340275439968
