Date,Close,VWAP,regime,vwap_signal,hmm_signal,equity
2007-04-17,1471.48,1436.041893356217,LV_BULL,1.0,1.0,0.9876587608161849
2007-04-18,1472.5,1439.35898500706,LV_BULL,1.0,1.0,0.9883433857761112
2007-04-19,1470.73,1441.6306857667057,LV_BULL,1.0,1.0,0.9871553601103566
2007-04-20,1484.35,1444.3400104966179,LV_BULL,1.0,1.0,0.9962971169281973
2007-04-23,1480.93,1446.503265408098,LV_BULL,1.0,1.0,0.9940016097096207
2007-04-24,1480.41,1448.9974922283143,LV_BULL,1.0,1.0,0.9936525852202465
2007-04-25,1495.42,1452.2601419106531,LV_BULL,1.0,1.0,1.0037273113462224
2007-04-26,1494.25,1456.34592755903,LV_BULL,1.0,1.0,1.0029420062451304
2007-04-27,1494.07,1459.9162889567838,LV_BULL,1.0,1.0,1.0028211900757316
2007-04-30,1482.37,1463.4498809806648,LV_BULL,1.0,1.0,0.994968139064811
2007-05-01,1486.3,1466.6941218226682,LV_BULL,1.0,1.0,0.997605958763351
2007-05-02,1495.92,1469.8264497494567,LV_BULL,1.0,1.0,1.0040629118167745
2007-05-03,1502.39,1472.8288693843438,LV_BULL,1.0,1.0,1.0084055819057194
2007-05-04,1505.62,1475.63686239747,LV_BULL,1.0,1.0,1.0105735609454862
2007-05-07,1509.48,1478.2769836378966,LV_BULL,1.0,1.0,1.013164396578149
2007-05-08,1507.72,1480.9110483816114,LV_BULL,1.0,1.0,1.0119830829218055
2007-05-09,1512.58,1484.3445865160168,LV_BULL,1.0,1.0,1.0152451194955725
2007-05-10,1491.47,1486.9815367898007,LV_BULL,1.0,1.0,1.0010760676288604
2007-05-11,1505.85,1489.306104730018,LV_BULL,1.0,1.0,1.0107279371619404
2007-05-14,1503.15,1491.2610457487567,LV_BULL,1.0,1.0,1.008915694620959
2007-05-15,1501.19,1492.991822754,LV_BULL,1.0,1.0,1.0076001407763946
2007-05-16,1514.14,1494.8702462125073,LV_BULL,1.0,1.0,1.0162921929636954
2007-05-17,1512.75,1496.9802293636067,LV_BULL,1.0,1.0,1.0153592236555604
2007-05-18,1522.75,1499.0690970791618,LV_BULL,1.0,1.0,1.0220712330666035
2007-05-21,1525.1,1501.3214739257326,LV_BULL,1.0,1.0,1.0236485552781984
2007-05-22,1524.12,1503.6161601994124,LV_BULL,1.0,1.0,1.0229907783559162
2007-05-23,1522.28,1505.4573088503155,LV_BULL,1.0,1.0,1.0217557686242844
2007-05-24,1507.51,1506.5316134283307,LV_BULL,1.0,1.0,1.0118421307241736
2007-05-25,1515.73,1507.4149615063948,LV_BULL,1.0,1.0,1.0173594024600512
2007-05-29,1518.11,1508.9113977223383,LV_BULL,1.0,1.0,1.0189568606998793
2007-05-30,1530.23,1511.1470633838162,LV_BULL,1.0,1.0,1.0270918161060638
2007-05-31,1530.62,1513.2615920805786,LV_BULL,1.0,1.0,1.0273535844730943
2007-06-01,1536.34,1515.057611525393,LV_BULL,1.0,1.0,1.0311928538562112
2007-06-04,1539.18,1516.5382414117134,LV_BULL,1.0,1.0,1.0330990645289475
2007-06-05,1530.95,1517.64911934217,LV_BULL,1.0,1.0,1.027575080783659
2007-06-06,1517.38,1518.360251250649,LV_BULL,-1.0,-1.0,1.0184668840128734
2007-06-07,1490.72,1517.646799059505,LV_BEAR,-1.0,-1.0,1.0360555610375106
2007-06-08,1507.67,1517.787058552746,LV_BEAR,-1.0,-1.0,1.0242752523547358
2007-06-11,1509.12,1518.1894138136504,LV_BEAR,-1.0,-1.0,1.0232901567330717
2007-06-12,1493.0,1517.8647425691506,LV_BEAR,-1.0,-1.0,1.0342206575060633
2007-06-13,1515.67,1517.9938725084087,HV_BULL,-1.0,0.0,1.0185168515411185
2007-06-14,1522.97,1518.5760677586084,HV_BULL,1.0,1.0,1.0183640740133872
2007-06-15,1532.91,1519.5765020852293,HV_BULL,1.0,1.0,1.0248578974016502
2007-06-18,1531.05,1520.100233502792,HV_BULL,1.0,1.0,1.0236143568877472
2007-06-19,1533.7,1520.327473661035,HV_BULL,1.0,1.0,1.0253860678349747
2007-06-20,1512.84,1520.1238111359914,LV_BEAR,-1.0,-1.0,1.0114396941145354
2007-06-21,1522.19,1519.6555576309418,LV_BEAR,1.0,0.0,1.0048851311283475
2007-06-22,1502.56,1519.178138387036,LV_BEAR,-1.0,-1.0,1.0047343983586783
2007-06-25,1497.74,1518.4459807067742,LV_BEAR,-1.0,-1.0,1.007806734067368
2007-06-26,1492.89,1517.2923167199601,LV_BEAR,-1.0,-1.0,1.0110702261689521
2007-06-27,1506.34,1516.006950963527,HV_BULL,-1.0,0.0,1.0019611193077822
2007-06-28,1505.71,1514.7886647991493,HV_BULL,-1.0,0.0,1.001810825139886
2007-06-29,1503.35,1513.2959206375815,HV_BULL,-1.0,0.0,1.001810825139886
2007-07-02,1519.43,1512.2907157285201,HV_BULL,1.0,1.0,1.001810825139886
2007-07-03,1524.87,1511.627702844062,HV_BULL,1.0,1.0,1.005247326772376
2007-07-05,1525.4,1511.6864622540038,HV_BULL,1.0,1.0,1.0055967212015335
2007-07-06,1530.44,1513.072410892055,HV_BULL,1.0,1.0,1.0089192644523894
2007-07-09,1531.85,1514.5161344326589,HV_BULL,1.0,1.0,1.0098487854809026
2007-07-10,1510.12,1514.8866705473145,LV_BEAR,-1.0,-1.0,0.9955236138854461
2007-07-11,1518.76,1515.6834887808257,HV_BULL,1.0,1.0,0.9895291683712416
2007-07-12,1547.7,1517.3718459990696,HV_BULL,1.0,1.0,1.008087806297403
2007-07-13,1552.5,1518.7238121880923,HV_BULL,1.0,1.0,1.0112142658633574
2007-07-16,1549.52,1519.4422554168925,HV_BULL,1.0,1.0,1.009273255549494
2007-07-17,1549.37,1520.4948571197995,HV_BULL,1.0,1.0,1.009175553688058
2007-07-18,1546.17,1521.2985855866282,HV_BULL,1.0,1.0,1.0070912473107552
2007-07-19,1553.08,1522.9347008602042,HV_BULL,1.0,1.0,1.0115920463942436
2007-07-20,1534.1,1524.2284793400056,LV_BEAR,1.0,0.0,0.9992295041938658
2007-07-23,1541.57,1526.2073198797802,LV_BEAR,1.0,0.0,0.9990796197682368
2007-07-24,1511.04,1527.1421240303202,LV_BEAR,-1.0,-1.0,0.9990796197682368
2007-07-25,1518.09,1528.0080942456539,LV_BEAR,-1.0,-1.0,0.9942683912702063
2007-07-26,1482.66,1526.7766275745873,LV_BEAR,-1.0,-1.0,1.017473161147291
2007-07-27,1458.95,1523.3709895197405,LV_BEAR,-1.0,-1.0,1.0337441124448254
2007-07-30,1473.91,1520.8331760136423,LV_BEAR,-1.0,-1.0,1.0231441522527869
2007-07-31,1455.27,1517.4112612424415,LV_BEAR,-1.0,-1.0,1.0360834816541697
2007-08-01,1465.81,1512.901306649083,LV_BEAR,-1.0,-1.0,1.028579499646271
2007-08-02,1472.2,1509.9521679864793,LV_BEAR,-1.0,-1.0,1.02409554674464
2007-08-03,1433.06,1505.7478293840754,LV_BEAR,-1.0,-1.0,1.0513222141129224
2007-08-06,1467.67,1501.4786984883099,HV_BULL,-1.0,0.0,1.025931608115652
2007-08-07,1476.71,1499.0949140987543,HV_BULL,-1.0,0.0,1.0257777183744345
2007-08-08,1497.49,1498.0592450902318,HV_BULL,-1.0,0.0,1.0257777183744345
2007-08-09,1453.09,1494.2638845307424,LV_BEAR,-1.0,-1.0,1.0257777183744345
2007-08-10,1453.64,1489.5935496143893,LV_BEAR,-1.0,-1.0,1.025235591013552
2007-08-13,1452.92,1486.3183177457693,LV_BEAR,-1.0,-1.0,1.0257433987414144
2007-08-14,1426.54,1481.9615629878429,LV_BEAR,-1.0,-1.0,1.0443673497220594
2007-08-15,1406.7,1476.3559546289032,LV_BEAR,-1.0,-1.0,1.0588921777804985
2007-08-16,1411.27,1468.254815683559,LV_BEAR,-1.0,-1.0,1.0554521143323883
2007-08-17,1445.94,1464.11925182015,HV_BULL,-1.0,0.0,1.029523323382461
2007-08-20,1445.55,1460.756061062376,HV_BULL,-1.0,0.0,1.0293688948839537
2007-08-21,1447.12,1457.6164945912317,HV_BULL,-1.0,0.0,1.0293688948839537
2007-08-22,1464.07,1454.907057678528,HV_BULL,1.0,1.0,1.0293688948839537
2007-08-23,1462.5,1453.4781538090178,HV_BULL,1.0,1.0,1.0281106426264401
2007-08-24,1479.37,1453.2064086130633,HV_BULL,1.0,1.0,1.0399699428254883
2007-08-27,1466.79,1452.9482114526922,HV_BULL,1.0,1.0,1.031126433844811
2007-08-28,1432.36,1451.899972335652,LV_BEAR,-1.0,-1.0,1.0069227761178856
2007-08-29,1463.76,1451.5525476404175,HV_BULL,1.0,1.0,0.9845470759151561
2007-08-30,1457.64,1450.7941539022743,HV_BULL,1.0,1.0,0.9801353073923429
2007-08-31,1473.99,1451.7516052798157,HV_BULL,1.0,1.0,0.991129251216514
2007-09-04,1489.42,1452.8435728763957,HV_BULL,1.0,1.0,1.0015045755716798
2007-09-05,1472.29,1452.3897272600173,HV_BULL,1.0,1.0,0.9899861500237866
2007-09-06,1478.55,1450.066480966264,HV_BULL,1.0,1.0,0.9941954520628884
2007-09-07,1453.55,1449.007935815634,LV_BEAR,1.0,0.0,0.9773851404051344
2007-09-10,1451.7,1449.1428126762999,LV_BEAR,1.0,0.0,0.9772385326340736
2007-09-11,1471.49,1449.44969598161,HV_BULL,1.0,1.0,0.9772385326340736
2007-09-12,1471.56,1451.2677340119942,HV_BULL,1.0,1.0,0.977138434901861
2007-09-13,1483.95,1455.0310259360533,HV_BULL,1.0,1.0,0.985365585142717
2007-09-14,1484.25,1462.4610002326565,HV_BULL,1.0,1.0,0.9855647897490332
2007-09-17,1476.65,1464.8105266615764,HV_BULL,1.0,1.0,0.9805182730556914
2007-09-18,1519.78,1468.7101637019791,HV_BULL,1.0,1.0,1.0091572552904065
2007-09-19,1529.03,1473.794004273305,HV_BULL,1.0,1.0,1.0152993973184872
2007-09-20,1518.75,1477.0859507980533,HV_BULL,1.0,1.0,1.0084733194753879
2007-09-21,1525.75,1480.8525567037605,HV_BULL,1.0,1.0,1.0131214269560975
2007-09-24,1517.73,1483.3270468422634,HV_BULL,1.0,1.0,1.0077960238139132
2007-09-25,1517.21,1485.4737736967559,HV_BULL,1.0,1.0,1.0074507358296318
2007-09-26,1525.42,1489.710811752438,HV_BULL,1.0,1.0,1.0129023018891499
2007-09-27,1531.38,1493.3414034000386,HV_BULL,1.0,1.0,1.016859833401297
2007-09-28,1526.75,1496.4522264698269,HV_BULL,1.0,1.0,1.0137854423104848
2007-10-01,1547.04,1499.9879987654622,HV_BULL,1.0,1.0,1.0272583138509987
2007-10-02,1546.63,1502.8916141110587,HV_BULL,1.0,1.0,1.0269860675557
2007-10-03,1539.59,1506.0885662932076,HV_BULL,1.0,1.0,1.0223113994608148
2007-10-04,1542.84,1508.8378808592126,HV_BULL,1.0,1.0,1.024469449362573
2007-10-05,1557.59,1513.519572556523,HV_BULL,1.0,1.0,1.0342636758397827
2007-10-08,1552.58,1517.756121707654,HV_BULL,1.0,1.0,1.0309369589143034
2007-10-09,1565.15,1522.451542112247,HV_BULL,1.0,1.0,1.0392836319189491
2007-10-10,1562.47,1526.7738187521861,HV_BULL,1.0,1.0,1.0375040707691918
2007-10-11,1554.41,1530.9196916202193,HV_BULL,1.0,1.0,1.0321521070128319
2007-10-12,1561.8,1534.3368836199443,HV_BULL,1.0,1.0,1.0370591804817524
2007-10-15,1548.71,1537.5569318210805,LV_BULL,1.0,1.0,1.0283672194928255
2007-10-16,1538.53,1539.6522198794687,LV_BULL,-1.0,-1.0,1.021607543185165
2007-10-17,1541.24,1540.284154388524,LV_BULL,1.0,1.0,1.0195015793118205
2007-10-18,1540.08,1541.0757952365298,LV_BULL,-1.0,-1.0,1.0184284104242811
2007-10-19,1500.63,1540.1874156416745,LV_BEAR,-1.0,-1.0,1.0442104882535757
2007-10-22,1506.33,1538.9939533001202,LV_BEAR,-1.0,-1.0,1.04024415425849
2007-10-23,1519.59,1538.9566880881125,HV_BULL,-1.0,0.0,1.0310870389613986
2007-10-24,1515.88,1537.7198870293535,HV_BULL,-1.0,0.0,1.0309323759055544
2007-10-25,1514.4,1536.456557351796,HV_BULL,-1.0,0.0,1.0309323759055544
2007-10-26,1535.28,1536.5187899828156,HV_BULL,-1.0,0.0,1.0309323759055544
2007-10-29,1540.98,1536.4882425451772,HV_BULL,1.0,1.0,1.0309323759055544
2007-10-30,1531.02,1535.931667633139,HV_BULL,-1.0,0.0,1.0241143877487238
2007-10-31,1549.38,1536.187164214034,HV_BULL,1.0,1.0,1.0239607705905616
2007-11-01,1508.44,1534.9881237334444,LV_BEAR,-1.0,-1.0,0.99675057709459
2007-11-02,1509.65,1532.32797418221,LV_BEAR,-1.0,-1.0,0.9956520052386076
2007-11-05,1502.17,1530.0651977287137,LV_BEAR,-1.0,-1.0,1.0005852526795276
2007-11-06,1520.27,1527.9228694518956,HV_BULL,-1.0,0.0,0.9885289653928029
2007-11-07,1475.62,1524.2264467204782,LV_BEAR,-1.0,-1.0,0.988380686047994
2007-11-08,1474.77,1518.42182810994,LV_BEAR,-1.0,-1.0,0.9888017649415769
2007-11-09,1453.7,1513.3655642432066,LV_BEAR,-1.0,-1.0,1.0029287496153356
2007-11-12,1439.18,1508.2902303997535,LV_BEAR,-1.0,-1.0,1.0129463085645098
2007-11-13,1481.05,1504.8317041256812,HV_BULL,-1.0,0.0,0.9834767064719323
2007-11-14,1470.58,1501.8010507926863,HV_BULL,-1.0,0.0,0.9833291849659616
2007-11-15,1451.15,1498.0729913758323,LV_BEAR,-1.0,-1.0,0.9833291849659616
2007-11-16,1458.74,1495.0158487816648,LV_BEAR,-1.0,-1.0,0.9780385449660263
2007-11-19,1433.27,1491.9270126544552,LV_BEAR,-1.0,-1.0,0.9951153658801608
2007-11-20,1439.7,1487.7750568348124,LV_BEAR,-1.0,-1.0,0.9906510348032461
2007-11-21,1416.77,1483.5983148496368,LV_BEAR,-1.0,-1.0,1.0064290637176299
2007-11-23,1440.7,1481.0468890682466,LV_BEAR,-1.0,-1.0,0.989429940716181
2007-11-26,1407.22,1475.9690673828866,LV_BEAR,-1.0,-1.0,1.0124230096515443
2007-11-27,1428.23,1470.5756372264375,HV_BEAR,-1.0,0.0,0.997307386342624
2007-11-28,1469.02,1467.4279504259353,HV_BEAR,1.0,0.0,0.9971577902346725
2007-11-29,1469.72,1463.7303983476882,HV_BEAR,1.0,0.0,0.9971577902346725
2007-11-30,1481.14,1461.6994748899708,HV_BEAR,1.0,0.0,0.9971577902346725
2007-12-03,1472.42,1459.9307724566074,HV_BEAR,1.0,0.0,0.9971577902346725
2007-12-04,1462.79,1458.191965760684,HV_BEAR,1.0,0.0,0.9971577902346725
2007-12-05,1485.01,1456.4665314076783,HV_BEAR,1.0,0.0,0.9971577902346725
2007-12-06,1507.34,1456.6184969180247,HV_BEAR,1.0,0.0,0.9971577902346725
2007-12-07,1504.66,1457.762842371545,HV_BULL,1.0,1.0,0.9971577902346725
2007-12-10,1515.96,1459.831041629534,HV_BULL,1.0,1.0,1.0044968738240239
2007-12-11,1477.65,1462.2727248705485,LV_BEAR,1.0,0.0,0.9791121174741213
2007-12-12,1486.59,1463.5391055419125,LV_BEAR,1.0,0.0,0.9789652506565002
2007-12-13,1488.41,1463.7578860821566,LV_BEAR,1.0,0.0,0.9789652506565002
2007-12-14,1467.95,1464.6490513937747,LV_BEAR,1.0,0.0,0.9789652506565002
2007-12-17,1445.9,1464.5906291339538,LV_BEAR,-1.0,-1.0,0.9789652506565002
2007-12-18,1454.98,1465.2320650379672,LV_BEAR,-1.0,-1.0,0.9726706747146303
2007-12-19,1453.0,1466.6019619868916,LV_BEAR,-1.0,-1.0,0.9739943272293968
2007-12-20,1460.12,1468.5715725299383,HV_BULL,-1.0,0.0,0.969221553925974
2007-12-21,1484.46,1469.8864533693734,HV_BULL,1.0,1.0,0.9690761706928851
2007-12-24,1496.45,1472.854540542468,HV_BULL,1.0,1.0,0.9767580483216226
2007-12-26,1497.66,1476.6416008898095,HV_BULL,1.0,1.0,0.9775478356439316
2007-12-27,1476.27,1478.0885765757914,LV_BEAR,-1.0,-1.0,0.9635862233925369
2007-12-28,1478.49,1478.705508274904,LV_BEAR,-1.0,-1.0,0.9618481162399606
2007-12-31,1468.36,1478.2587948047828,LV_BEAR,-1.0,-1.0,0.9684383004261985
2008-01-02,1447.16,1477.1411252054816,LV_BEAR,-1.0,-1.0,0.9824204927830016
2008-01-03,1447.16,1476.297115124556,LV_BEAR,-1.0,-1.0,0.9824204927830016
2008-01-04,1411.63,1472.7248882988104,LV_BEAR,-1.0,-1.0,1.0065404243099785
2008-01-07,1416.18,1467.5852746299477,LV_BEAR,-1.0,-1.0,1.0032961188399825
2008-01-08,1390.19,1461.2905361879648,LV_BEAR,-1.0,-1.0,1.021708796697777
2008-01-09,1409.13,1454.391445592647,LV_BEAR,-1.0,-1.0,1.007788998246158
2008-01-10,1420.33,1449.3495144261656,HV_BULL,-1.0,0.0,0.9997789233912072
2008-01-11,1401.02,1444.0783480249302,LV_BEAR,-1.0,-1.0,0.9996289565526986
2008-01-14,1416.25,1440.489585256162,HV_BULL,-1.0,0.0,0.988612394310615
2008-01-15,1380.95,1435.779951515048,LV_BEAR,-1.0,-1.0,0.9884641024514684
2008-01-16,1373.2,1430.6586339797527,LV_BEAR,-1.0,-1.0,0.9938631711133729
2008-01-17,1333.25,1423.871997326277,LV_BEAR,-1.0,-1.0,1.0227772649714995
2008-01-18,1325.19,1415.3309005672243,LV_BEAR,-1.0,-1.0,1.0289603399804401
2008-01-22,1310.5,1404.492174260339,LV_BEAR,-1.0,-1.0,1.0403665741010664
2008-01-23,1338.6,1396.8083538159865,HV_BULL,-1.0,0.0,1.0180588284068735
2008-01-24,1352.07,1392.0148500045784,HV_BULL,-1.0,0.0,1.0179061195826125
2008-01-25,1330.61,1386.8816681733213,LV_BEAR,-1.0,-1.0,1.0179061195826125
2008-01-28,1353.96,1382.3589662718905,HV_BULL,-1.0,0.0,0.9998908684560458
2008-01-29,1362.3,1378.7058723276834,HV_BULL,-1.0,0.0,0.9997408848257774
2008-01-30,1355.81,1375.6270102035487,HV_BULL,-1.0,0.0,0.9997408848257774
2008-01-31,1378.55,1372.2922439324755,HV_BULL,1.0,1.0,0.9997408848257774
2008-02-01,1395.42,1370.3640137476334,HV_BULL,1.0,1.0,1.011825248691792
2008-02-04,1380.82,1368.6473618447217,HV_BULL,1.0,1.0,1.0012387237524187
2008-02-05,1336.64,1365.8364834992576,LV_BEAR,-1.0,-1.0,0.9692036092440963
2008-02-06,1326.45,1362.6659296763905,LV_BEAR,-1.0,-1.0,0.9763016624854474
2008-02-07,1336.91,1359.1862440527673,LV_BEAR,-1.0,-1.0,0.9686028307242819
2008-02-08,1331.29,1354.944943834745,LV_BEAR,-1.0,-1.0,0.9726745692172772
2008-02-11,1339.13,1351.650063267931,HV_BULL,-1.0,0.0,0.9669464644296926
2008-02-12,1348.86,1349.1600583043855,HV_BULL,-1.0,0.0,0.9668014224600281
2008-02-13,1367.21,1347.6073400227478,HV_BULL,1.0,1.0,0.9668014224600281
2008-02-14,1348.86,1346.1474378078706,HV_BULL,1.0,1.0,0.9536804833299296
2008-02-15,1349.99,1346.0788338142474,HV_BULL,1.0,1.0,0.9544794238768826
2008-02-19,1348.78,1347.5756042135895,HV_BULL,1.0,1.0,0.9536239211673135
2008-02-20,1360.03,1351.4219488896624,HV_BULL,1.0,1.0,0.9615779752852069
2008-02-21,1342.53,1352.7363715253834,HV_BULL,-1.0,0.0,0.9492050022129283
2008-02-22,1353.11,1352.780592063068,HV_BULL,1.0,1.0,0.9490626214625963
2008-02-25,1371.8,1353.9669516021127,HV_BULL,1.0,1.0,0.962029307450119
2008-02-26,1381.29,1355.6992191767006,HV_BULL,1.0,1.0,0.9686845473740887
2008-02-27,1380.02,1356.7105764793318,HV_BULL,1.0,1.0,0.9677939093652962
2008-02-28,1367.68,1356.8663004204998,LV_BEAR,1.0,0.0,0.9591399935948235
2008-02-29,1330.63,1355.3345619024856,LV_BEAR,-1.0,-1.0,0.9589961225957843
2008-03-03,1331.34,1351.9212190576259,LV_BEAR,-1.0,-1.0,0.9583405702644567
2008-03-04,1326.75,1348.6368917914695,LV_BEAR,-1.0,-1.0,0.9616445971978576
2008-03-05,1333.7,1347.6376868838588,LV_BEAR,-1.0,-1.0,0.9566071523510326
2008-03-06,1304.34,1346.4469685257516,LV_BEAR,-1.0,-1.0,0.9776658507037554
2008-03-07,1293.37,1344.311572083129,LV_BEAR,-1.0,-1.0,0.9858883957320612
2008-03-10,1273.37,1341.5229267182463,LV_BEAR,-1.0,-1.0,1.001133660362168
2008-03-11,1320.65,1339.597197262537,HV_BULL,-1.0,0.0,0.9639617468869618
2008-03-12,1308.77,1337.8402094569606,HV_BULL,-1.0,0.0,0.9638171526249287
2008-03-13,1315.48,1334.7825986097346,HV_BULL,-1.0,0.0,0.9638171526249287
2008-03-14,1288.14,1331.4877787210555,LV_BEAR,-1.0,-1.0,0.9638171526249287
2008-03-17,1276.6,1327.0991360658768,LV_BEAR,-1.0,-1.0,0.972307084019998
2008-03-18,1330.74,1325.1543607917345,HV_BEAR,1.0,0.0,0.9310720021393442
2008-03-19,1298.42,1323.200304435203,HV_BEAR,-1.0,0.0,0.9309323413390233
2008-03-20,1329.51,1321.8155489596513,HV_BEAR,1.0,0.0,0.9309323413390233
2008-03-24,1349.88,1322.1306923775198,HV_BEAR,1.0,0.0,0.9309323413390233
2008-03-25,1352.99,1321.6573593147327,HV_BEAR,1.0,0.0,0.9309323413390233
2008-03-26,1341.13,1320.1602680320518,HV_BEAR,1.0,0.0,0.9309323413390233
2008-03-27,1325.76,1318.1863154064542,HV_BEAR,1.0,0.0,0.9309323413390233
2008-03-28,1315.22,1316.1276331348217,HV_BEAR,-1.0,0.0,0.9309323413390233
2008-03-31,1322.7,1315.2261863701544,HV_BEAR,1.0,0.0,0.9309323413390233
2008-04-01,1370.18,1316.670374932457,HV_BEAR,1.0,0.0,0.9309323413390233
2008-04-02,1367.53,1318.8345687680237,HV_BEAR,1.0,0.0,0.9309323413390233
2008-04-03,1369.31,1320.263789600645,HV_BEAR,1.0,0.0,0.9309323413390233
2008-04-04,1370.4,1322.6372188725477,HV_BEAR,1.0,0.0,0.9309323413390233
2008-04-07,1372.54,1326.1355653351222,HV_BEAR,1.0,0.0,0.9309323413390233
2008-04-08,1365.54,1329.8387200497023,HV_BEAR,1.0,0.0,0.9309323413390233
