Date,Close,VWAP,signal,equity
2007-05-15,25069.94498704847,24544.915601002333,1.0,1.1312385347458809
2007-05-16,25293.80204882489,24585.2245436364,1.0,1.1413397030845949
2007-05-17,25291.3986789531,24627.517336803325,1.0,1.141231255115777
2007-05-18,25642.623605391364,24674.998367453984,1.0,1.1570796812433777
2007-05-21,25657.34035815696,24743.372359353576,1.0,1.1577437496265899
2007-05-22,25528.882657301525,24809.186562876155,1.0,1.15194731483714
2007-05-23,25643.03769381591,24867.8504066905,1.0,1.157098366277704
2007-05-24,25265.321274362737,24908.80317987124,1.0,1.1400545566836897
2007-05-25,25294.14628426185,24954.06489807599,1.0,1.1413552361219235
2007-05-29,25404.159096921183,25001.05958642985,1.0,1.146319376771626
2007-05-30,25828.81447555832,25093.05578452544,1.0,1.1654812268893509
2007-05-31,25680.19206494315,25161.599990144485,1.0,1.158774893943604
2007-06-01,25719.530569578004,25219.614774923575,1.0,1.1605499769110863
2007-06-04,25863.775741164653,25267.51742494702,1.0,1.1670587944068624
2007-06-05,25858.420875085158,25314.561644962254,1.0,1.1668171652026238
2007-06-06,25683.95677403025,25355.64880411968,1.0,1.1589447700240516
2007-06-07,25523.852632478272,25394.480656890944,1.0,1.1517203435408834
2007-06-08,25860.639900967235,25451.026376086545,1.0,1.1669172949631281
2007-06-11,26137.257639672363,25505.2771227941,1.0,1.1793991989154173
2007-06-12,25595.18262959619,25560.55675430075,1.0,1.1549389880757954
2007-06-13,25809.539471578453,25603.86814864144,1.0,1.1646114751898295
2007-06-14,26019.72945347255,25644.930141393776,1.0,1.1740959398449766
2007-06-15,26250.84809920464,25703.443399279855,1.0,1.1845247747820093
2007-06-18,26141.73684179817,25731.92868250171,1.0,1.1796013152763527
2007-06-19,26039.35414628514,25754.95268151079,1.0,1.1749814706570154
2007-06-20,25767.702238502177,25764.584851244777,1.0,1.162723641360618
2007-06-21,25995.626203775995,25784.804126252617,1.0,1.1730083217874407
2007-06-22,25188.27576166142,25779.62800935242,-1.0,1.1365780092504185
2007-06-25,24948.642722584627,25760.356123666672,-1.0,1.1470500682712081
2007-06-26,24982.112505432226,25734.840519228626,-1.0,1.1455112464151556
2007-06-27,25403.571429989937,25713.304274223206,-1.0,1.126185981673116
2007-06-28,25516.224620495246,25704.04701316857,-1.0,1.1211918632560474
2007-06-29,25340.27262745646,25686.700576790117,-1.0,1.128923255570266
2007-07-02,25544.45957897781,25673.31911353709,-1.0,1.119826613184237
2007-07-03,25504.042717819,25661.806345505927,-1.0,1.1215984211415386
2007-07-05,25476.63948239944,25648.122445985926,-1.0,1.1228035408914079
2007-07-06,25490.482898406357,25648.96378154726,-1.0,1.122193435444756
2007-07-09,25934.51982201342,25654.225877531902,1.0,1.1026451466676108
2007-07-10,25673.28204016057,25645.428552141573,1.0,1.0912074356150878
2007-07-11,25836.10753285569,25645.537733977802,1.0,1.0981281085566565
2007-07-12,26243.50516255804,25660.378750287804,1.0,1.115443982782934
2007-07-13,26459.3339107774,25670.237839672733,1.0,1.1246174859800728
2007-07-16,26447.782084780043,25673.40729906084,1.0,1.1241264915523432
2007-07-17,26284.71564660442,25686.27941319118,1.0,1.1171955775555213
2007-07-18,26289.06194691545,25704.115422452447,1.0,1.1173803110543155
2007-07-19,26707.25749335017,25759.330776094113,1.0,1.1351551358350673
2007-07-20,26146.21826818168,25787.949994942024,1.0,1.11130893754932
2007-07-23,26407.734242434773,25839.19775824935,1.0,1.1224243132613423
2007-07-24,25719.418879399844,25890.557052669697,-1.0,1.0931684183190096
2007-07-25,25780.679838307904,25931.78085721461,-1.0,1.0902366552475056
2007-07-26,24870.1295178985,25910.920894792624,-1.0,1.1287428289397372
2007-07-27,24617.651679608403,25843.561647280836,-1.0,1.140201657460556
2007-07-30,24845.914713184284,25790.513446395893,-1.0,1.1296293294169442
2007-07-31,24770.340737277867,25732.24118395401,-1.0,1.1330653300919056
2007-08-01,25087.62110631937,25660.41871616104,-1.0,1.1185520300976641
2007-08-02,24902.740490226668,25641.068528209453,-1.0,1.1267950830192546
2007-08-03,24142.44521956084,25565.842670374434,-1.0,1.1611967976805493
2007-08-06,24894.946879063544,25504.749560345215,-1.0,1.1250031764745305
2007-08-07,25016.17168773873,25470.024326589664,-1.0,1.1195250248042494
2007-08-08,25488.91018217715,25454.91610696483,1.0,1.0983690069563428
2007-08-09,24517.32112665653,25396.829744702638,-1.0,1.0561717467720502
2007-08-10,24658.627130878165,25324.71135772223,-1.0,1.0497676311241304
2007-08-13,24692.49432561019,25265.513935363833,-1.0,1.0483258361451173
2007-08-14,24551.27514198873,25200.87067004038,-1.0,1.0543213308406916
2007-08-15,24193.664990076457,25116.215886708353,-1.0,1.069678415517791
2007-08-16,24073.69143487497,24983.46911273716,-1.0,1.0749828256798974
2007-08-17,24682.69724600616,24899.20160004312,-1.0,1.0477883761092397
2007-08-20,24406.69924368,24825.608583722886,-1.0,1.0595045793987126
2007-08-21,24129.3108126781,24752.545338330052,-1.0,1.0715461221728688
2007-08-22,24599.43945385728,24686.977413521163,-1.0,1.0506684217574362
2007-08-23,24646.78829295412,24662.036487200694,-1.0,1.0486461020968914
2007-08-24,25053.81984699705,24668.880510745435,1.0,1.031328143768845
2007-08-27,24665.206887766755,24669.08236022981,-1.0,1.0150216844250177
2007-08-28,23918.7384813518,24642.14422296872,-1.0,1.0454358182577592
2007-08-29,24353.77452629004,24596.37265731351,-1.0,1.026421342892923
2007-08-30,24010.22881669969,24565.114839089572,-1.0,1.0409005213957119
2007-08-31,24331.1556358812,24564.72698461968,-1.0,1.026987580541789
2007-09-04,24450.870424126995,24553.86165530832,-1.0,1.0219345693911672
2007-09-05,24425.350583315667,24525.61017680086,-1.0,1.02300118203432
2007-09-06,24277.43303045138,24456.578428940098,-1.0,1.0291963779193345
2007-09-07,23586.737259088968,24389.438096720434,-1.0,1.058477133641686
2007-09-10,23575.61261380598,24333.410947934615,-1.0,1.0589763626161124
2007-09-11,23687.65424401608,24282.271302621903,-1.0,1.0539436434259442
2007-09-12,23702.012739352525,24235.54755302048,-1.0,1.0533047855325828
2007-09-13,23796.47601878241,24215.125308018803,-1.0,1.0491068878529735
2007-09-14,23937.907331446044,24219.1502162206,-1.0,1.04287165520103
2007-09-17,23769.956638122887,24187.68752878617,-1.0,1.0501885444809878
2007-09-18,24713.166706115982,24183.726435881137,1.0,1.0085162594395916
2007-09-19,24840.90476598432,24219.47962832658,1.0,1.0134265496762065
2007-09-20,24488.796806190432,24227.369318283567,1.0,0.9990617123979735
2007-09-21,24615.59298437468,24233.658080644323,1.0,1.0042345760508848
2007-09-24,24402.22566680644,24215.237336273578,1.0,0.9955298969542947
2007-09-25,24486.62000509518,24199.24610247102,1.0,0.9989729061308882
2007-09-26,24737.393722511897,24220.024406708922,1.0,1.0092036423132154
2007-09-27,24415.954597776457,24233.287876011258,1.0,0.9960899918169722
2007-09-28,24495.465223473468,24249.01627879933,1.0,0.9993337617127072
2007-10-01,24792.162958022345,24275.525183260874,1.0,1.0114380455241547
2007-10-02,24538.00539889585,24287.94233480285,1.0,1.0010692598198436
2007-10-03,24381.500676515378,24282.667341594613,1.0,0.9946843860680928
2007-10-04,24390.153686444814,24284.22555034078,1.0,0.9950374001825028
2007-10-05,24843.81415186137,24332.05435160067,1.0,1.0135452429733642
2007-10-08,24407.482636727596,24374.15929920577,1.0,0.9957443638965875
2007-10-09,24506.892020276213,24420.166005141695,1.0,0.9997999371345263
2007-10-10,24702.693862010117,24458.078475728464,1.0,1.0077880030587738
2007-10-11,24532.90569392941,24501.45191539366,1.0,1.000861208766261
2007-10-12,24451.01961277985,24522.85094803607,-1.0,0.9975205281643394
2007-10-15,24052.51825404703,24537.902777126048,-1.0,1.0134788061346347
2007-10-16,23765.928514527324,24514.37172741452,-1.0,1.025554574001893
2007-10-17,23409.261851455733,24419.700108189874,-1.0,1.0409455623019492
2007-10-18,23694.444538081218,24361.015943875933,-1.0,1.0282642717097092
2007-10-19,22876.866458225933,24238.84763260472,-1.0,1.0637445855654355
2007-10-22,22717.15857234644,24152.66371935721,-1.0,1.071170794884209
2007-10-23,22657.403263525623,24064.01815970386,-1.0,1.073988407018416
2007-10-24,22574.21897706632,23952.109378110017,-1.0,1.0779314431317912
2007-10-25,22429.99316897868,23830.305320899355,-1.0,1.0848183052467864
2007-10-26,22627.03312891344,23720.967303313173,-1.0,1.0752885406234984
2007-10-29,22427.789092538653,23610.517690941804,-1.0,1.084757074473286
2007-10-30,22221.960572866697,23497.213657803088,-1.0,1.094712310895444
2007-10-31,22358.55272304951,23387.152515660342,-1.0,1.0879834217910604
2007-11-01,21939.39019393953,23282.16975469631,-1.0,1.1083801750316016
2007-11-02,22016.291950972776,23154.85395224582,-1.0,1.1044950906164341
2007-11-05,21970.40029913142,23055.216937898014,-1.0,1.1067973449775197
2007-11-06,22286.437468070133,22952.885921233723,-1.0,1.0908764197903074
2007-11-07,21692.80126310053,22832.415489548475,-1.0,1.1199337215175549
2007-11-08,21246.57850009101,22672.36435459582,-1.0,1.142970853215855
2007-11-09,20940.680017317543,22497.980063463474,-1.0,1.159426822813573
2007-11-12,20733.30147305837,22324.45611886333,-1.0,1.1709087921904642
2007-11-13,21521.507081909054,22227.730731373566,-1.0,1.1263950480259677
2007-11-14,21386.985395723063,22123.084122421835,-1.0,1.1334356591037753
2007-11-15,21154.419693260614,22018.765284202153,-1.0,1.145760830481513
2007-11-16,21503.1122422171,21911.827670366773,-1.0,1.126875024571064
2007-11-19,21136.18262837705,21846.853788670815,-1.0,1.1461040465356176
2007-11-20,21064.11531590202,21779.51211822138,-1.0,1.1500118779497768
2007-11-21,20624.61620984167,21690.90763597912,-1.0,1.174006675962307
2007-11-23,21371.17947531388,21640.66915371092,-1.0,1.1315103575447862
2007-11-26,20504.087973053232,21552.789986417953,-1.0,1.1774190551382109
2007-11-27,21025.795836599795,21472.15507212213,-1.0,1.147460698513793
2007-11-28,21787.291272356004,21443.67195845646,1.0,1.105902885843184
2007-11-29,22091.99046536224,21419.590596391085,1.0,1.1210373660431263
2007-11-30,22278.529946006154,21423.92052679479,1.0,1.1305031372859657
2007-12-03,22104.213635248507,21427.446469525246,1.0,1.1216576193514682
2007-12-04,21815.63840416958,21414.647589921835,1.0,1.1070141395137767
2007-12-05,22482.28774118474,21408.169953912504,1.0,1.1408426357741577
2007-12-06,22998.50207888505,21460.37724568892,1.0,1.167037448883306
2007-12-07,23341.013827327188,21529.550205094936,1.0,1.1844178867806707
2007-12-10,23613.484389732403,21638.441063995142,1.0,1.198244150289246
2007-12-11,22755.018849902925,21753.391237162192,1.0,1.1546821204613715
2007-12-12,23076.88041056075,21846.706491828154,1.0,1.171014683919431
2007-12-13,23088.928312720847,21933.37913240786,1.0,1.1716260434311545
2007-12-14,22383.818243079226,22001.153807221588,1.0,1.1358458933138134
2007-12-17,22156.28723761777,22049.62431597952,1.0,1.1243000455344756
2007-12-18,22475.986820760525,22112.363512099735,1.0,1.1405229014683202
2007-12-19,22570.264385492374,22187.343285334722,1.0,1.145306928195548
2007-12-20,22914.55588018991,22294.98621730274,1.0,1.162777677649832
2007-12-21,23388.68370107787,22384.090649901937,1.0,1.1868368498792137
2007-12-24,23683.44752050033,22499.022514117285,1.0,1.2017943638365125
2007-12-26,23603.556025077865,22617.451341151154,1.0,1.1977403447232025
2007-12-27,23559.84899379241,22742.05898984275,1.0,1.195522472354181
2007-12-28,23581.13707718254,22814.935475182796,1.0,1.1966027162085857
2007-12-31,23474.33700169577,22884.144392120044,1.0,1.1911832464009822
2008-01-02,23131.16279719339,22942.285664549094,1.0,1.1737691927912597
2008-01-03,22854.5680563479,22987.63188142539,-1.0,1.1597336517102073
2008-01-04,22349.09954972522,22986.830297904253,-1.0,1.1850352575897523
2008-01-07,22387.130302780017,22955.761717698035,-1.0,1.183018720720231
2008-01-08,21672.82077322904,22878.8494437013,-1.0,1.2207654767545555
2008-01-09,22147.13731528976,22788.24320739286,-1.0,1.1940486379240252
2008-01-10,22481.07279500822,22748.414686486845,-1.0,1.1760447217051533
2008-01-11,22136.253718935222,22695.833238119052,-1.0,1.194083124856845
2008-01-14,22521.10728804158,22662.09403007808,-1.0,1.1733231914803253
2008-01-15,22027.304149479547,22635.06177462455,-1.0,1.1990497539930067
2008-01-16,22021.82257177552,22613.54141416533,-1.0,1.1993481420459844
2008-01-17,21233.899226166057,22540.952560325597,-1.0,1.2422598673380827
2008-01-18,21445.907812730387,22474.048261809185,-1.0,1.2298565985924443
2008-01-22,21121.301938408804,22366.056226111552,-1.0,1.24847174326071
2008-01-23,21669.06155064642,22288.316261600252,-1.0,1.2160938907981915
2008-01-24,21960.402627345527,22226.841585009373,-1.0,1.1997434778980176
2008-01-25,21444.634080816333,22163.52307560127,-1.0,1.2279210099908404
2008-01-28,21760.952064773806,22098.1827228816,-1.0,1.2098086236066496
2008-01-29,21948.95612635435,22050.01981644147,-1.0,1.1993564644227963
2008-01-30,21857.934716512427,21997.567746334415,-1.0,1.2043301458893017
2008-01-31,22178.59793763417,21950.864960637824,1.0,1.1866622193956269
2008-02-01,22491.81949880221,21932.008429978156,1.0,1.2030650886250382
2008-02-04,21888.69868351743,21918.825316514696,-1.0,1.1708047551677636
2008-02-05,21070.10476222456,21868.72494842304,-1.0,1.21423928965501
2008-02-06,20991.72874224318,21832.861224827113,-1.0,1.2187559849397338
2008-02-07,21202.863351426444,21795.654572583455,-1.0,1.206497748768256
2008-02-08,20937.766784521154,21736.522343213845,-1.0,1.2215824288832138
2008-02-11,21078.02741181777,21673.594405358133,-1.0,1.213399134096668
2008-02-12,21234.669377984294,21618.490342652414,-1.0,1.2043817235773566
2008-02-13,21668.219506336434,21582.91650357259,1.0,1.1797917550901007
2008-02-14,21487.364154960764,21557.28454129873,-1.0,1.1695906008896544
2008-02-15,21764.912523335915,21567.01488548321,1.0,1.154132334985355
2008-02-19,21665.92463282961,21581.027043081966,1.0,1.1485370447737293
2008-02-20,21774.6843207619,21614.29108023197,1.0,1.1543025282545953
2008-02-21,21214.090938550788,21607.645686905627,-1.0,1.1245847904965292
2008-02-22,21323.25148422207,21574.87313674917,-1.0,1.1184606816216942
2008-02-25,21773.294518838364,21575.299682015586,1.0,1.0948547395528456
2008-02-26,22008.405365228133,21586.32976973355,1.0,1.106348666016923
2008-02-27,22004.12544398076,21586.242962740223,1.0,1.1061335170734121
2008-02-28,21880.510832860866,21586.506069029627,1.0,1.099919488485554
2008-02-29,21158.06573928324,21548.121247426723,-1.0,1.0636026289818263
2008-03-03,21077.32468891921,21479.987751675522,-1.0,1.067342349904599
2008-03-04,20932.047910963407,21421.733121294004,-1.0,1.074699073770576
2008-03-05,20971.67213826844,21397.759236042344,-1.0,1.0726646755805502
2008-03-06,20531.620109672007,21361.92165891623,-1.0,1.0951725740152018
2008-03-07,20218.32829672156,21314.036693413087,-1.0,1.111883802811277
2008-03-10,19706.441192236645,21251.432338776798,-1.0,1.1400344477108868
2008-03-11,20647.6957900642,21201.332065345952,-1.0,1.0855820656129764
2008-03-12,20390.31250208575,21159.37465661178,-1.0,1.0991143592044172
2008-03-13,20711.730590477662,21110.884889219527,-1.0,1.0817887181077717
2008-03-14,20097.815505046823,21045.505877642754,-1.0,1.1138539485043366
2008-03-17,19945.706336405085,20937.558861870242,-1.0,1.122284088489091
2008-03-18,21174.38832427285,20898.712988444626,1.0,1.0531498988274142
2008-03-19,20486.392426989507,20852.456660790016,-1.0,1.018615123140137
2008-03-20,21118.27250314366,20837.12862535686,1.0,0.9868914837223559
2008-03-24,21696.7096243548,20858.730547728657,1.0,1.0136267309222782
2008-03-25,21472.53816544601,20851.94651519484,1.0,1.0031538902476382
2008-03-26,21313.816803975387,20827.356777988873,1.0,0.9957387467747124
2008-03-27,21437.60228086387,20810.330062492554,1.0,1.001521755832145
2008-03-28,21152.73754236947,20781.599040877998,1.0,0.9882134469394921
2008-03-31,21575.55437919702,20772.724238201947,1.0,1.0079666010127404
2008-04-01,22591.112000204044,20818.044111054944,1.0,1.0554114149622735
2008-04-02,22616.449787662703,20884.84639554632,1.0,1.0565951455424023
2008-04-03,22710.43832768761,20965.847645323887,1.0,1.0609861015084934
2008-04-04,22773.869255260084,21057.634649296746,1.0,1.0639494671463172
2008-04-07,22725.949023603796,21163.12580050692,1.0,1.0617107300935673
2008-04-08,22506.345599942724,21269.722434642834,1.0,1.0514512988581948
2008-04-09,22214.029886168028,21362.486398338973,1.0,1.0377948953536718
2008-04-10,22533.62936081256,21450.780207641328,1.0,1.0527259414107555
2008-04-11,22020.297637219745,21533.34012548318,1.0,1.028744113480496
2008-04-14,22004.094250547667,21629.724701554762,1.0,1.0279871237734552
2008-04-15,22300.53246821614,21801.973538327038,1.0,1.0418361223865182
2008-04-16,22908.250700418528,21905.516745992136,1.0,1.0702274985764686
2008-04-17,22990.70173143925,22032.298129481438,1.0,1.0740794452762987
2008-04-18,23370.081035935997,22170.440867866244,1.0,1.0918032850130366
2008-04-21,23349.18238822236,22270.635379646745,1.0,1.0908269421329673
2008-04-22,22898.08825136802,22344.347430742724,1.0,1.0697527293516607
2008-04-23,22828.56235070694,22424.97996404769,1.0,1.0665046188030267
2008-04-24,23100.69908723888,22518.968091075832,1.0,1.0792183009875866
2008-04-25,23256.89636847827,22619.83494589198,1.0,1.0865155244976392
2008-04-28,23311.87303194121,22714.601117617407,1.0,1.0890839238829728
2008-04-29,23600.15958349982,22782.58924168669,1.0,1.1025520930148118
2008-04-30,23169.007808635448,22822.74128973256,1.0,1.0824095473637172
2008-05-01,23534.80678637872,22864.332048872275,1.0,1.0994989414886407
2008-05-02,23508.14798250251,22902.748956745876,1.0,1.0982534956726075
2008-05-05,23420.34001435224,22945.60015062793,1.0,1.0941512836208238
2008-05-06,23549.1685596328,22988.511759954956,1.0,1.1001698947126928
2008-05-07,22987.585839637,23035.364796553593,-1.0,1.0739338770645233
2008-05-08,23113.09324308556,23061.81579037499,1.0,1.0677482428907872
2008-05-09,22928.863914330195,23102.22942583342,-1.0,1.0589171345086161
2008-05-12,23264.19156699002,23160.558790425417,1.0,1.0431131187278047
2008-05-13,23417.39277533252,23219.041873040507,1.0,1.0496693764323448
2008-05-14,23236.63372791335,23244.88989535368,-1.0,1.0415669698831047
2008-05-15,23624.331362732053,23273.48813114167,1.0,1.0238762058680988
2008-05-16,23759.682679047408,23293.085688381023,1.0,1.0294351557898238
2008-05-19,23764.94423965469,23311.79085666988,1.0,1.0296631232899216
2008-05-20,23452.62196686646,23337.373987791278,1.0,1.0161311442695151
2008-05-21,22741.07407662251,23333.69309951097,-1.0,0.9853019272660762
2008-05-22,22764.52705890918,23316.233234264477,-1.0,0.98399018993206
2008-05-23,22217.42560078009,23269.09433103066,-1.0,1.0076384944324543
2008-05-27,22309.44363409284,23223.763021792987,-1.0,1.0034651525604492
2008-05-28,22256.238212640637,23171.650157365722,-1.0,1.005858299930247
2008-05-29,22431.55134347067,23131.658065518215,-1.0,0.9979351205480282
2008-05-30,22643.906235832244,23083.84847984758,-1.0,0.9884878735938182
2008-06-02,22592.978807386557,23040.653902695878,-1.0,0.9907110388431166
2008-06-03,22357.390666521293,22987.48977662161,-1.0,1.0010416718138975
2008-06-04,22562.859666228134,22936.08666007615,-1.0,0.9918418938057929
2008-06-05,22734.524523087508,22909.664886412855,-1.0,0.9842956696460003
2008-06-06,21852.31660003369,22861.8965613013,-1.0,1.022491033595989
2008-06-09,21898.45803135456,22807.44965722512,-1.0,1.0203320313873716
2008-06-10,21695.855493873278,22746.10325852479,-1.0,1.029772050330099
2008-06-11,21184.4953456319,22615.66634369799,-1.0,1.0540432475852766
2008-06-12,21050.777521780496,22516.368226566017,-1.0,1.0606964327101907
2008-06-13,21180.411183468364,22405.04812314165,-1.0,1.0541645142397582
2008-06-16,21337.101097738723,22305.427628355297,-1.0,1.0463659429121155
2008-06-17,21332.706880951788,22193.449900089454,-1.0,1.0465814341717088
2008-06-18,20873.496503074755,22069.10629243519,-1.0,1.06911027022365
2008-06-19,20874.641552509067,21913.802619644357,-1.0,1.0690516224494278
2008-06-20,20349.12113827135,21775.101688171875,-1.0,1.0959650642950243
2008-06-23,20584.32186737051,21682.088791054375,-1.0,1.083297599177595
2008-06-24,20708.913139428263,21595.561415326538,-1.0,1.0767406950071159
2008-06-25,20891.770808207508,21525.976378816667,-1.0,1.0672331804387207
2008-06-26,20205.561374732693,21417.44078322392,-1.0,1.1022874361481825
2008-06-27,20339.765922663,21296.47484190067,-1.0,1.0949660861339972
2008-06-30,20299.184825741173,21177.715245931493,-1.0,1.0971507191841743
2008-07-01,20341.032185166496,21081.701442508762,-1.0,1.0948889110926874
2008-07-02,20087.681733683963,20972.5086873148,-1.0,1.1085259083415702
2008-07-03,19961.784886605004,20861.324903629502,-1.0,1.115473445574377
2008-07-07,19578.19575687018,20738.578448739154,-1.0,1.1369085772853347
2008-07-08,20142.47351348716,20627.07045698661,-1.0,1.1041408887079003
2008-07-09,19601.77414523829,20542.624367887296,-1.0,1.1337801621855275
2008-07-10,19930.38340428625,20452.351449448626,-1.0,1.1147731755598005
2008-07-11,19710.416808754675,20378.42949383169,-1.0,1.1270766448530745
2008-07-14,19620.10962743993,20306.784551699704,-1.0,1.1322405698938252
2008-07-15,19302.098358083287,20226.10655648792,-1.0,1.1505924174464734
